Brand,Date,Product,Category,City,Price,Quantity,DeliveryTime(min),PaymentMode,Rating,TotalAmount,DeliverySpeed,OrderMonth,OrderWeekday,OrderDay,IsWeekend,RatingCategory
Blinkit,2024-09-27,Atta,Grains,Mumbai,221,3,18,Upi,1.0,663,Medium,September,Friday,27,False,Low
Zepto,2024-09-28,Paneer,Dairy,Chennai,197,1,17,Upi,3.0,197,Medium,September,Saturday,28,True,Medium
Zepto,2024-09-29,Eggs,Poultry,Bangalore,227,2,19,Upi,2.0,454,Medium,September,Sunday,29,True,Low
Blinkit,2024-09-30,Biscuits,Bakery,Hyderabad,166,1,20,Card,2.0,166,Medium,September,Monday,30,False,Low
Zepto,2024-10-01,Snacks,Snacks,Delhi,173,5,10,Card,2.0,865,Fast,October,Tuesday,1,False,Low
Blinkit,2024-10-02,Butter,Dairy,Mumbai,157,5,18,Upi,4.0,785,Medium,October,Wednesday,2,False,High
Zepto,2024-10-03,Paneer,Dairy,Bangalore,192,5,18,Card,4.0,960,Medium,October,Thursday,3,False,High
Zepto,2024-10-04,Atta,Grains,Chennai,246,4,8,Card,5.0,984,Fast,October,Friday,4,False,High
Zepto,2024-10-05,Bread,Bakery,Delhi,126,4,20,Cod,3.0,504,Medium,October,Saturday,5,True,Medium
Zepto,2024-10-06,Atta,Grains,Delhi,62,1,15,Upi,2.0,62,Medium,October,Sunday,6,True,Low
Zepto,2024-10-07,Coke,Beverages,Chennai,148,5,17,Cod,2.0,740,Medium,October,Monday,7,False,Low
Zepto,2024-10-08,Milk,Dairy,Delhi,205,1,10,Upi,5.0,205,Fast,October,Tuesday,8,False,High
Blinkit,2024-10-09,Butter,Dairy,Chennai,163,3,20,Cod,5.0,489,Medium,October,Wednesday,9,False,High
Zepto,2024-10-10,Rice,Grains,Mumbai,54,3,18,Card,3.0,162,Medium,October,Thursday,10,False,Medium
Blinkit,2024-10-11,Rice,Grains,Bangalore,78,2,16,Upi,1.0,156,Medium,October,Friday,11,False,Low
Zepto,2024-10-12,Bread,Bakery,Bangalore,163,4,13,Card,3.0,652,Fast,October,Saturday,12,True,Medium
Blinkit,2024-10-13,Paneer,Dairy,Chennai,157,2,21,Cod,3.0,314,Slow,October,Sunday,13,True,Medium
Zepto,2024-10-14,Juice,Beverages,Chennai,76,2,16,Card,1.0,152,Medium,October,Monday,14,False,Low
Zepto,2024-10-15,Paneer,Dairy,Mumbai,123,1,19,Upi,3.0,123,Medium,October,Tuesday,15,False,Medium
Blinkit,2024-10-16,Eggs,Poultry,Delhi,42,1,15,Card,1.0,42,Medium,October,Wednesday,16,False,Low
Zepto,2024-10-17,Snacks,Snacks,Delhi,95,1,7,Cod,3.0,95,Fast,October,Thursday,17,False,Medium
Zepto,2024-10-18,Paneer,Dairy,Hyderabad,183,3,15,Card,5.0,549,Medium,October,Friday,18,False,High
Blinkit,2024-10-19,Juice,Beverages,Chennai,183,5,13,Upi,3.0,915,Fast,October,Saturday,19,True,Medium
Blinkit,2024-10-20,Snacks,Snacks,Delhi,119,5,21,Upi,5.0,595,Slow,October,Sunday,20,True,High
Blinkit,2024-10-21,Rice,Grains,Chennai,243,4,21,Card,1.0,972,Slow,October,Monday,21,False,Low
Blinkit,2024-10-22,Butter,Dairy,Hyderabad,188,4,25,Upi,4.0,752,Slow,October,Tuesday,22,False,High
Blinkit,2024-10-23,Eggs,Poultry,Mumbai,70,1,13,Card,3.0,70,Fast,October,Wednesday,23,False,Medium
Zepto,2024-10-24,Rice,Grains,Hyderabad,206,3,20,Card,1.0,618,Medium,October,Thursday,24,False,Low
Zepto,2024-10-25,Juice,Beverages,Delhi,66,2,8,Upi,2.0,132,Fast,October,Friday,25,False,Low
Zepto,2024-10-26,Paneer,Dairy,Bangalore,245,1,13,Upi,2.0,245,Fast,October,Saturday,26,True,Low
Zepto,2024-10-27,Juice,Beverages,Mumbai,119,2,15,Cod,2.0,238,Medium,October,Sunday,27,True,Low
Blinkit,2024-10-28,Rice,Grains,Bangalore,117,2,21,Cod,2.0,234,Slow,October,Monday,28,False,Low
Blinkit,2024-10-29,Bread,Bakery,Hyderabad,178,4,19,Card,3.0,712,Medium,October,Tuesday,29,False,Medium
Zepto,2024-10-30,Biscuits,Bakery,Mumbai,103,1,20,Upi,1.0,103,Medium,October,Wednesday,30,False,Low
Blinkit,2024-10-31,Coke,Beverages,Bangalore,42,4,18,Card,5.0,168,Medium,October,Thursday,31,False,High
Zepto,2024-11-01,Eggs,Poultry,Mumbai,54,3,17,Cod,4.0,162,Medium,November,Friday,1,False,High
Zepto,2024-11-02,Bread,Bakery,Delhi,117,3,8,Card,3.0,351,Fast,November,Saturday,2,True,Medium
Blinkit,2024-11-03,Biscuits,Bakery,Chennai,80,1,22,Upi,1.0,80,Slow,November,Sunday,3,True,Low
Blinkit,2024-11-04,Coke,Beverages,Delhi,231,2,21,Cod,3.0,462,Slow,November,Monday,4,False,Medium
Zepto,2024-11-05,Paneer,Dairy,Bangalore,66,3,10,Cod,3.0,198,Fast,November,Tuesday,5,False,Medium
Zepto,2024-11-06,Eggs,Poultry,Mumbai,141,5,8,Card,5.0,705,Fast,November,Wednesday,6,False,High
Blinkit,2024-11-07,Biscuits,Bakery,Delhi,115,2,22,Upi,3.0,230,Slow,November,Thursday,7,False,Medium
Blinkit,2024-11-08,Paneer,Dairy,Hyderabad,190,2,16,Upi,4.0,380,Medium,November,Friday,8,False,High
Blinkit,2024-11-09,Biscuits,Bakery,Delhi,112,4,10,Cod,3.0,448,Fast,November,Saturday,9,True,Medium
Blinkit,2024-11-10,Eggs,Poultry,Bangalore,126,3,21,Upi,5.0,378,Slow,November,Sunday,10,True,High
Blinkit,2024-11-11,Coke,Beverages,Mumbai,210,5,20,Card,4.0,1050,Medium,November,Monday,11,False,High
Blinkit,2024-11-12,Atta,Grains,Bangalore,197,4,18,Cod,3.0,788,Medium,November,Tuesday,12,False,Medium
Blinkit,2024-11-13,Milk,Dairy,Chennai,156,3,25,Upi,2.0,468,Slow,November,Wednesday,13,False,Low
Blinkit,2024-11-14,Paneer,Dairy,Delhi,62,2,12,Card,4.0,124,Fast,November,Thursday,14,False,High
Blinkit,2024-11-15,Snacks,Snacks,Mumbai,109,4,23,Card,1.0,436,Slow,November,Friday,15,False,Low
Blinkit,2024-11-16,Milk,Dairy,Mumbai,242,4,25,Card,5.0,968,Slow,November,Saturday,16,True,High
Zepto,2024-11-17,Eggs,Poultry,Hyderabad,132,4,14,Cod,3.0,528,Fast,November,Sunday,17,True,Medium
Zepto,2024-11-18,Paneer,Dairy,Delhi,90,3,11,Cod,2.0,270,Fast,November,Monday,18,False,Low
Blinkit,2024-11-19,Snacks,Snacks,Bangalore,164,5,11,Cod,5.0,820,Fast,November,Tuesday,19,False,High
Zepto,2024-11-20,Eggs,Poultry,Hyderabad,246,3,7,Cod,4.0,738,Fast,November,Wednesday,20,False,High
Blinkit,2024-11-21,Snacks,Snacks,Hyderabad,81,5,16,Upi,4.0,405,Medium,November,Thursday,21,False,High
Blinkit,2024-11-22,Bread,Bakery,Delhi,166,4,15,Cod,3.0,664,Medium,November,Friday,22,False,Medium
Zepto,2024-11-23,Milk,Dairy,Delhi,248,4,12,Cod,3.0,992,Fast,November,Saturday,23,True,Medium
Zepto,2024-11-24,Rice,Grains,Bangalore,69,5,10,Cod,1.0,345,Fast,November,Sunday,24,True,Low
Blinkit,2024-11-25,Biscuits,Bakery,Mumbai,193,1,14,Card,4.0,193,Fast,November,Monday,25,False,High
Zepto,2024-11-26,Butter,Dairy,Mumbai,235,5,11,Upi,2.0,1175,Fast,November,Tuesday,26,False,Low
Zepto,2024-11-27,Milk,Dairy,Mumbai,43,2,9,Upi,5.0,86,Fast,November,Wednesday,27,False,High
Blinkit,2024-11-28,Bread,Bakery,Delhi,141,4,20,Upi,3.0,564,Medium,November,Thursday,28,False,Medium
Zepto,2024-11-29,Juice,Beverages,Bangalore,78,5,12,Cod,3.0,390,Fast,November,Friday,29,False,Medium
Blinkit,2024-11-30,Paneer,Dairy,Mumbai,151,1,19,Cod,1.0,151,Medium,November,Saturday,30,True,Low
Zepto,2024-12-01,Coke,Beverages,Delhi,186,5,9,Card,5.0,930,Fast,December,Sunday,1,True,High
Blinkit,2024-12-02,Biscuits,Bakery,Hyderabad,158,4,13,Cod,2.0,632,Fast,December,Monday,2,False,Low
Zepto,2024-12-03,Atta,Grains,Mumbai,59,4,17,Cod,3.0,236,Medium,December,Tuesday,3,False,Medium
Blinkit,2024-12-04,Rice,Grains,Bangalore,57,4,12,Card,1.0,228,Fast,December,Wednesday,4,False,Low
Blinkit,2024-12-05,Rice,Grains,Bangalore,237,2,25,Card,3.0,474,Slow,December,Thursday,5,False,Medium
Blinkit,2024-12-06,Snacks,Snacks,Mumbai,221,5,13,Card,5.0,1105,Fast,December,Friday,6,False,High
Zepto,2024-12-07,Milk,Dairy,Delhi,64,2,17,Cod,1.0,128,Medium,December,Saturday,7,True,Low
Blinkit,2024-12-08,Coke,Beverages,Chennai,110,3,21,Cod,1.0,330,Slow,December,Sunday,8,True,Low
Zepto,2024-12-09,Biscuits,Bakery,Delhi,134,5,11,Card,2.0,670,Fast,December,Monday,9,False,Low
Blinkit,2024-12-10,Atta,Grains,Chennai,180,4,17,Upi,4.0,720,Medium,December,Tuesday,10,False,High
Zepto,2024-12-11,Coke,Beverages,Mumbai,159,2,13,Upi,5.0,318,Fast,December,Wednesday,11,False,High
Blinkit,2024-12-12,Butter,Dairy,Bangalore,135,4,10,Upi,3.0,540,Fast,December,Thursday,12,False,Medium
Blinkit,2024-12-13,Butter,Dairy,Bangalore,75,5,18,Cod,1.0,375,Medium,December,Friday,13,False,Low
Blinkit,2024-12-14,Biscuits,Bakery,Chennai,94,2,18,Card,3.0,188,Medium,December,Saturday,14,True,Medium
Blinkit,2024-12-15,Atta,Grains,Mumbai,101,4,10,Card,2.0,404,Fast,December,Sunday,15,True,Low
Blinkit,2024-12-16,Milk,Dairy,Delhi,30,2,24,Upi,1.0,60,Slow,December,Monday,16,False,Low
Blinkit,2024-12-17,Milk,Dairy,Mumbai,81,1,22,Card,3.0,81,Slow,December,Tuesday,17,False,Medium
Zepto,2024-12-18,Coke,Beverages,Delhi,53,4,14,Upi,3.0,212,Fast,December,Wednesday,18,False,Medium
Zepto,2024-12-19,Coke,Beverages,Delhi,73,4,19,Cod,3.0,292,Medium,December,Thursday,19,False,Medium
Blinkit,2024-12-20,Milk,Dairy,Bangalore,246,5,16,Upi,4.0,1230,Medium,December,Friday,20,False,High
Blinkit,2024-12-21,Bread,Bakery,Hyderabad,193,3,20,Cod,4.0,579,Medium,December,Saturday,21,True,High
Zepto,2024-12-22,Milk,Dairy,Mumbai,133,1,18,Upi,2.0,133,Medium,December,Sunday,22,True,Low
Blinkit,2024-12-23,Eggs,Poultry,Mumbai,206,3,10,Card,4.0,618,Fast,December,Monday,23,False,High
Zepto,2024-12-24,Atta,Grains,Hyderabad,67,1,12,Card,2.0,67,Fast,December,Tuesday,24,False,Low
Zepto,2024-12-25,Coke,Beverages,Hyderabad,116,2,18,Upi,5.0,232,Medium,December,Wednesday,25,False,High
Blinkit,2024-12-26,Butter,Dairy,Chennai,158,2,22,Card,3.0,316,Slow,December,Thursday,26,False,Medium
Blinkit,2024-12-27,Eggs,Poultry,Hyderabad,41,3,17,Upi,5.0,123,Medium,December,Friday,27,False,High
Zepto,2024-12-28,Bread,Bakery,Bangalore,249,1,16,Upi,5.0,249,Medium,December,Saturday,28,True,High
Zepto,2024-12-29,Biscuits,Bakery,Hyderabad,164,2,16,Card,3.0,328,Medium,December,Sunday,29,True,Medium
Zepto,2024-12-30,Rice,Grains,Hyderabad,120,1,18,Cod,3.0,120,Medium,December,Monday,30,False,Medium
Zepto,2024-12-31,Paneer,Dairy,Mumbai,84,5,14,Cod,3.0,420,Fast,December,Tuesday,31,False,Medium
Blinkit,2025-01-01,Paneer,Dairy,Mumbai,49,5,11,Card,3.0,245,Fast,January,Wednesday,1,False,Medium
Blinkit,2025-01-02,Milk,Dairy,Mumbai,249,3,16,Upi,2.0,747,Medium,January,Thursday,2,False,Low
Zepto,2025-01-03,Biscuits,Bakery,Delhi,161,4,12,Upi,2.0,644,Fast,January,Friday,3,False,Low
Zepto,2025-01-04,Juice,Beverages,Hyderabad,124,1,18,Upi,5.0,124,Medium,January,Saturday,4,True,High
Blinkit,2025-01-05,Rice,Grains,Hyderabad,64,4,20,Card,3.0,256,Medium,January,Sunday,5,True,Medium
Zepto,2025-01-06,Atta,Grains,Chennai,163,3,10,Card,3.0,489,Fast,January,Monday,6,False,Medium
Zepto,2025-01-07,Eggs,Poultry,Mumbai,154,2,10,Card,3.0,308,Fast,January,Tuesday,7,False,Medium
Blinkit,2025-01-08,Bread,Bakery,Mumbai,166,2,10,Cod,3.0,332,Fast,January,Wednesday,8,False,Medium
Blinkit,2025-01-09,Rice,Grains,Mumbai,76,3,14,Card,3.0,228,Fast,January,Thursday,9,False,Medium
Zepto,2025-01-10,Rice,Grains,Mumbai,240,1,16,Upi,2.0,240,Medium,January,Friday,10,False,Low
Zepto,2025-01-11,Milk,Dairy,Hyderabad,195,5,12,Cod,3.0,975,Fast,January,Saturday,11,True,Medium
Blinkit,2025-01-12,Milk,Dairy,Bangalore,178,3,10,Cod,3.0,534,Fast,January,Sunday,12,True,Medium
Zepto,2025-01-13,Milk,Dairy,Mumbai,51,2,20,Card,3.0,102,Medium,January,Monday,13,False,Medium
Blinkit,2025-01-14,Milk,Dairy,Chennai,153,4,10,Cod,3.0,612,Fast,January,Tuesday,14,False,Medium
Zepto,2025-01-15,Snacks,Snacks,Bangalore,190,1,16,Upi,3.0,190,Medium,January,Wednesday,15,False,Medium
Blinkit,2025-01-16,Biscuits,Bakery,Hyderabad,166,1,20,Card,2.0,166,Medium,January,Thursday,16,False,Low
Zepto,2025-01-17,Snacks,Snacks,Delhi,173,5,10,Card,2.0,865,Fast,January,Friday,17,False,Low
Blinkit,2025-01-18,Butter,Dairy,Mumbai,157,5,18,Upi,4.0,785,Medium,January,Saturday,18,True,High
Zepto,2025-01-19,Paneer,Dairy,Bangalore,192,5,18,Card,4.0,960,Medium,January,Sunday,19,True,High
Zepto,2025-01-20,Atta,Grains,Chennai,246,4,8,Card,5.0,984,Fast,January,Monday,20,False,High
Zepto,2025-01-21,Bread,Bakery,Delhi,126,4,20,Cod,3.0,504,Medium,January,Tuesday,21,False,Medium
Zepto,2025-01-22,Atta,Grains,Delhi,62,1,15,Upi,2.0,62,Medium,January,Wednesday,22,False,Low
Zepto,2025-01-23,Coke,Beverages,Chennai,148,5,17,Cod,2.0,740,Medium,January,Thursday,23,False,Low
Zepto,2025-01-24,Milk,Dairy,Delhi,205,1,10,Upi,5.0,205,Fast,January,Friday,24,False,High
Blinkit,2025-01-25,Butter,Dairy,Chennai,163,3,20,Cod,5.0,489,Medium,January,Saturday,25,True,High
Zepto,2025-01-26,Rice,Grains,Mumbai,54,3,18,Card,3.0,162,Medium,January,Sunday,26,True,Medium
Blinkit,2025-01-27,Rice,Grains,Bangalore,78,2,16,Upi,1.0,156,Medium,January,Monday,27,False,Low
Zepto,2025-01-28,Bread,Bakery,Bangalore,163,4,13,Card,3.0,652,Fast,January,Tuesday,28,False,Medium
Blinkit,2025-01-29,Paneer,Dairy,Chennai,157,2,21,Cod,3.0,314,Slow,January,Wednesday,29,False,Medium
Zepto,2025-01-30,Juice,Beverages,Chennai,76,2,16,Card,1.0,152,Medium,January,Thursday,30,False,Low
Zepto,2025-01-31,Paneer,Dairy,Mumbai,123,1,19,Upi,3.0,123,Medium,January,Friday,31,False,Medium
Blinkit,2025-02-01,Eggs,Poultry,Delhi,42,1,15,Card,1.0,42,Medium,February,Saturday,1,True,Low
Zepto,2025-02-02,Snacks,Snacks,Delhi,95,1,7,Cod,3.0,95,Fast,February,Sunday,2,True,Medium
Zepto,2025-02-03,Paneer,Dairy,Hyderabad,183,3,15,Card,5.0,549,Medium,February,Monday,3,False,High
Blinkit,2025-02-04,Snacks,Snacks,Mumbai,109,4,23,Card,1.0,436,Slow,February,Tuesday,4,False,Low
Blinkit,2025-02-05,Milk,Dairy,Mumbai,242,4,25,Card,5.0,968,Slow,February,Wednesday,5,False,High
Zepto,2025-02-06,Eggs,Poultry,Hyderabad,132,4,14,Cod,3.0,528,Fast,February,Thursday,6,False,Medium
Zepto,2025-02-07,Paneer,Dairy,Delhi,90,3,11,Cod,2.0,270,Fast,February,Friday,7,False,Low
Blinkit,2025-02-08,Snacks,Snacks,Bangalore,164,5,11,Cod,5.0,820,Fast,February,Saturday,8,True,High
Zepto,2025-02-09,Eggs,Poultry,Hyderabad,246,3,7,Cod,4.0,738,Fast,February,Sunday,9,True,High
Blinkit,2025-02-10,Snacks,Snacks,Hyderabad,81,5,16,Upi,4.0,405,Medium,February,Monday,10,False,High
Blinkit,2025-02-11,Bread,Bakery,Delhi,166,4,15,Cod,3.0,664,Medium,February,Tuesday,11,False,Medium
Zepto,2025-02-12,Milk,Dairy,Delhi,248,4,12,Cod,3.0,992,Fast,February,Wednesday,12,False,Medium
Zepto,2025-02-13,Rice,Grains,Bangalore,69,5,10,Cod,1.0,345,Fast,February,Thursday,13,False,Low
Blinkit,2025-02-14,Biscuits,Bakery,Mumbai,193,1,14,Card,4.0,193,Fast,February,Friday,14,False,High
Zepto,2025-02-15,Butter,Dairy,Mumbai,235,5,11,Upi,2.0,1175,Fast,February,Saturday,15,True,Low
Zepto,2025-02-16,Milk,Dairy,Mumbai,43,2,9,Upi,5.0,86,Fast,February,Sunday,16,True,High
Blinkit,2025-02-17,Bread,Bakery,Delhi,141,4,20,Upi,3.0,564,Medium,February,Monday,17,False,Medium
Zepto,2025-02-18,Juice,Beverages,Bangalore,78,5,12,Cod,3.0,390,Fast,February,Tuesday,18,False,Medium
Blinkit,2025-02-19,Paneer,Dairy,Mumbai,151,1,19,Cod,1.0,151,Medium,February,Wednesday,19,False,Low
Zepto,2025-02-20,Coke,Beverages,Delhi,186,5,9,Card,5.0,930,Fast,February,Thursday,20,False,High
Blinkit,2025-02-21,Biscuits,Bakery,Hyderabad,158,4,13,Cod,2.0,632,Fast,February,Friday,21,False,Low
Zepto,2025-02-22,Atta,Grains,Mumbai,59,4,17,Cod,3.0,236,Medium,February,Saturday,22,True,Medium
Blinkit,2025-02-23,Rice,Grains,Bangalore,57,4,12,Card,1.0,228,Fast,February,Sunday,23,True,Low
Blinkit,2025-02-24,Rice,Grains,Bangalore,237,2,25,Card,3.0,474,Slow,February,Monday,24,False,Medium
Blinkit,2025-02-25,Snacks,Snacks,Mumbai,221,5,13,Card,5.0,1105,Fast,February,Tuesday,25,False,High
Zepto,2025-02-26,Milk,Dairy,Delhi,64,2,17,Cod,1.0,128,Medium,February,Wednesday,26,False,Low
Blinkit,2025-02-27,Coke,Beverages,Chennai,110,3,21,Cod,1.0,330,Slow,February,Thursday,27,False,Low
Zepto,2025-02-28,Biscuits,Bakery,Delhi,134,5,11,Card,2.0,670,Fast,February,Friday,28,False,Low
Blinkit,2025-03-01,Atta,Grains,Chennai,180,4,17,Upi,4.0,720,Medium,March,Saturday,1,True,High
Zepto,2025-03-02,Coke,Beverages,Mumbai,159,2,13,Upi,5.0,318,Fast,March,Sunday,2,True,High
Blinkit,2025-03-03,Butter,Dairy,Bangalore,135,4,10,Upi,3.0,540,Fast,March,Monday,3,False,Medium
Zepto,2025-03-04,Milk,Dairy,Mumbai,43,2,9,Upi,5.0,86,Fast,March,Tuesday,4,False,High
Blinkit,2025-03-05,Bread,Bakery,Delhi,141,4,20,Upi,3.0,564,Medium,March,Wednesday,5,False,Medium
Zepto,2025-03-06,Juice,Beverages,Bangalore,78,5,12,Cod,3.0,390,Fast,March,Thursday,6,False,Medium
Blinkit,2025-03-07,Paneer,Dairy,Mumbai,151,1,19,Cod,1.0,151,Medium,March,Friday,7,False,Low
Zepto,2025-03-08,Coke,Beverages,Delhi,186,5,9,Card,5.0,930,Fast,March,Saturday,8,True,High
Blinkit,2025-03-09,Biscuits,Bakery,Hyderabad,158,4,13,Cod,2.0,632,Fast,March,Sunday,9,True,Low
Zepto,2025-03-10,Atta,Grains,Mumbai,59,4,17,Cod,3.0,236,Medium,March,Monday,10,False,Medium
Blinkit,2025-03-11,Rice,Grains,Bangalore,57,4,12,Card,1.0,228,Fast,March,Tuesday,11,False,Low
Blinkit,2025-03-12,Rice,Grains,Bangalore,237,2,25,Card,3.0,474,Slow,March,Wednesday,12,False,Medium
Blinkit,2025-03-13,Snacks,Snacks,Mumbai,221,5,13,Card,5.0,1105,Fast,March,Thursday,13,False,High
Zepto,2025-03-14,Milk,Dairy,Delhi,64,2,17,Cod,1.0,128,Medium,March,Friday,14,False,Low
Blinkit,2025-03-15,Coke,Beverages,Chennai,110,3,21,Cod,1.0,330,Slow,March,Saturday,15,True,Low
Zepto,2025-03-16,Biscuits,Bakery,Delhi,134,5,11,Card,2.0,670,Fast,March,Sunday,16,True,Low
Blinkit,2025-03-17,Atta,Grains,Chennai,180,4,17,Upi,4.0,720,Medium,March,Monday,17,False,High
Zepto,2025-03-18,Coke,Beverages,Mumbai,159,2,13,Upi,5.0,318,Fast,March,Tuesday,18,False,High
Blinkit,2025-03-19,Butter,Dairy,Bangalore,135,4,10,Upi,3.0,540,Fast,March,Wednesday,19,False,Medium
Blinkit,2025-03-20,Butter,Dairy,Bangalore,75,5,18,Cod,1.0,375,Medium,March,Thursday,20,False,Low
Blinkit,2025-03-21,Biscuits,Bakery,Chennai,94,2,18,Card,3.0,188,Medium,March,Friday,21,False,Medium
Blinkit,2025-03-22,Atta,Grains,Mumbai,101,4,10,Card,2.0,404,Fast,March,Saturday,22,True,Low
Blinkit,2025-03-23,Milk,Dairy,Delhi,30,2,24,Upi,1.0,60,Slow,March,Sunday,23,True,Low
Blinkit,2025-03-24,Milk,Dairy,Mumbai,81,1,22,Card,3.0,81,Slow,March,Monday,24,False,Medium
Zepto,2025-03-25,Coke,Beverages,Delhi,53,4,14,Upi,3.0,212,Fast,March,Tuesday,25,False,Medium
Zepto,2025-03-26,Coke,Beverages,Delhi,73,4,19,Cod,3.0,292,Medium,March,Wednesday,26,False,Medium
Blinkit,2025-03-27,Milk,Dairy,Bangalore,246,5,16,Upi,4.0,1230,Medium,March,Thursday,27,False,High
Blinkit,2025-03-28,Bread,Bakery,Hyderabad,193,3,20,Cod,4.0,579,Medium,March,Friday,28,False,High
Zepto,2025-03-29,Milk,Dairy,Mumbai,133,1,18,Upi,2.0,133,Medium,March,Saturday,29,True,Low
Blinkit,2025-03-30,Eggs,Poultry,Mumbai,206,3,10,Card,4.0,618,Fast,March,Sunday,30,True,High
Zepto,2025-03-31,Atta,Grains,Hyderabad,67,1,12,Card,2.0,67,Fast,March,Monday,31,False,Low
Zepto,2025-02-19,Coke,Beverages,Hyderabad,116,2,18,Upi,5.0,232,Medium,February,Wednesday,19,False,High
Blinkit,2025-02-20,Butter,Dairy,Chennai,158,2,22,Card,3.0,316,Slow,February,Thursday,20,False,Medium
Blinkit,2025-02-21,Eggs,Poultry,Hyderabad,41,3,17,Upi,5.0,123,Medium,February,Friday,21,False,High
Zepto,2025-02-22,Bread,Bakery,Bangalore,249,1,16,Upi,5.0,249,Medium,February,Saturday,22,True,High
Zepto,2025-02-23,Biscuits,Bakery,Hyderabad,164,2,16,Card,3.0,328,Medium,February,Sunday,23,True,Medium
Zepto,2025-02-24,Rice,Grains,Hyderabad,120,1,18,Cod,3.0,120,Medium,February,Monday,24,False,Medium
Zepto,2025-02-25,Paneer,Dairy,Mumbai,84,5,14,Cod,3.0,420,Fast,February,Tuesday,25,False,Medium
Blinkit,2025-02-26,Paneer,Dairy,Mumbai,49,5,11,Card,3.0,245,Fast,February,Wednesday,26,False,Medium
Blinkit,2025-02-27,Milk,Dairy,Mumbai,249,3,16,Upi,2.0,747,Medium,February,Thursday,27,False,Low
Zepto,2025-02-28,Biscuits,Bakery,Delhi,161,4,12,Upi,2.0,644,Fast,February,Friday,28,False,Low
Zepto,2025-03-01,Juice,Beverages,Hyderabad,124,1,18,Upi,5.0,124,Medium,March,Saturday,1,True,High
Blinkit,2025-03-02,Rice,Grains,Hyderabad,64,4,20,Card,3.0,256,Medium,March,Sunday,2,True,Medium
Zepto,2025-03-03,Atta,Grains,Chennai,163,3,10,Card,3.0,489,Fast,March,Monday,3,False,Medium
Zepto,2025-03-04,Eggs,Poultry,Mumbai,154,2,10,Card,3.0,308,Fast,March,Tuesday,4,False,Medium
Blinkit,2025-03-05,Bread,Bakery,Mumbai,166,2,10,Cod,3.0,332,Fast,March,Wednesday,5,False,Medium
Blinkit,2025-03-06,Rice,Grains,Mumbai,76,3,14,Card,3.0,228,Fast,March,Thursday,6,False,Medium
Zepto,2025-01-29,Rice,Grains,Mumbai,240,1,16,Upi,2.0,240,Medium,January,Wednesday,29,False,Low
Zepto,2025-01-30,Atta,Grains,Mumbai,208,5,17,Cod,4.0,1040,Medium,January,Thursday,30,False,High
Blinkit,2025-01-31,Juice,Beverages,Hyderabad,117,1,21,Upi,4.0,117,Slow,January,Friday,31,False,High
Blinkit,2025-02-01,Eggs,Poultry,Bangalore,137,4,11,Cod,2.0,548,Fast,February,Saturday,1,True,Low
Zepto,2025-02-02,Juice,Beverages,Hyderabad,93,1,12,Card,1.0,93,Fast,February,Sunday,2,True,Low
Blinkit,2025-02-03,Biscuits,Bakery,Delhi,160,4,15,Cod,3.0,640,Medium,February,Monday,3,False,Medium
Blinkit,2025-02-04,Snacks,Snacks,Chennai,199,4,13,Upi,1.0,796,Fast,February,Tuesday,4,False,Low
Blinkit,2025-02-05,Bread,Bakery,Mumbai,168,1,23,Upi,5.0,168,Slow,February,Wednesday,5,False,High
Blinkit,2025-02-06,Butter,Dairy,Mumbai,87,1,11,Card,1.0,87,Fast,February,Thursday,6,False,Low
Blinkit,2025-02-07,Eggs,Poultry,Chennai,156,5,14,Upi,4.0,780,Fast,February,Friday,7,False,High
Zepto,2025-02-08,Snacks,Snacks,Bangalore,232,2,15,Upi,5.0,464,Medium,February,Saturday,8,True,High
Blinkit,2025-02-09,Eggs,Poultry,Bangalore,151,1,19,Cod,3.0,151,Medium,February,Sunday,9,True,Medium
Zepto,2025-02-10,Paneer,Dairy,Delhi,110,3,17,Card,2.0,330,Medium,February,Monday,10,False,Low
Blinkit,2025-02-11,Rice,Grains,Bangalore,100,5,23,Card,3.0,500,Slow,February,Tuesday,11,False,Medium
Zepto,2025-02-12,Paneer,Dairy,Mumbai,227,5,13,Card,3.0,1135,Fast,February,Wednesday,12,False,Medium
Blinkit,2025-02-13,Milk,Dairy,Mumbai,154,2,15,Upi,1.0,308,Medium,February,Thursday,13,False,Low
Zepto,2024-12-10,Bread,Bakery,Chennai,83,2,18,Upi,1.0,166,Medium,December,Tuesday,10,False,Low
Zepto,2024-12-11,Atta,Grains,Mumbai,45,2,11,Cod,5.0,90,Fast,December,Wednesday,11,False,High
Blinkit,2024-12-12,Atta,Grains,Delhi,216,1,13,Upi,4.0,216,Fast,December,Thursday,12,False,High
Blinkit,2024-12-13,Bread,Bakery,Delhi,199,4,12,Upi,2.0,796,Fast,December,Friday,13,False,Low
Blinkit,2024-12-14,Paneer,Dairy,Hyderabad,192,5,17,Card,5.0,960,Medium,December,Saturday,14,True,High
Blinkit,2024-12-15,Coke,Beverages,Delhi,198,1,17,Upi,4.0,198,Medium,December,Sunday,15,True,High
Blinkit,2024-12-16,Biscuits,Bakery,Chennai,198,1,22,Upi,3.0,198,Slow,December,Monday,16,False,Medium
Blinkit,2024-12-17,Milk,Dairy,Chennai,248,5,12,Upi,1.0,1240,Fast,December,Tuesday,17,False,Low
